ts,open,high,low,close
2025-10-21T14:38:06.153260+00:00,40536.446190,40538.527112,40534.325987,40536.270370
2025-10-21T14:39:06.153260+00:00,40536.270370,40540.687087,40528.795622,40540.544480
2025-10-21T14:40:06.153260+00:00,40540.544480,40560.025395,40519.618938,40511.091110
2025-10-21T14:41:06.153260+00:00,40511.091110,40527.963695,40490.906551,40538.308105
2025-10-21T14:42:06.153260+00:00,40538.308105,40564.304614,40515.069245,40574.647820
2025-10-21T14:43:06.153260+00:00,40574.647820,40587.801003,40562.435541,40588.720604
2025-10-21T14:44:06.153260+00:00,40588.720604,40593.691714,40583.804705,40593.794225
2025-10-21T14:45:06.153260+00:00,40593.794225,40615.642352,40573.930122,40563.599918
2025-10-21T14:46:06.153260+00:00,40563.599918,40581.190590,40547.671622,40539.842340
2025-10-21T14:47:06.153260+00:00,40539.842340,40549.384008,40528.097909,40528.595694
2025-10-21T14:48:06.153260+00:00,40528.595694,40568.372503,40486.658200,40464.752877
2025-10-21T14:49:06.153260+00:00,40464.752877,40470.669313,40458.063234,40469.024353
2025-10-21T14:50:06.153260+00:00,40469.024353,40489.310326,40449.654475,40496.373758
2025-10-21T14:51:06.153260+00:00,40496.373758,40525.517167,40465.417336,40540.429557
2025-10-21T14:52:06.153260+00:00,40540.429557,40558.850328,40526.750823,40517.853497
2025-10-21T14:53:06.153260+00:00,40517.853497,40537.468151,40496.841945,40488.215068
2025-10-21T14:54:06.153260+00:00,40488.215068,40507.972192,40470.877823,40513.379087
2025-10-21T14:55:06.153260+00:00,40513.379087,40541.732737,40485.130163,40560.270374
2025-10-21T14:56:06.153260+00:00,40560.270374,40567.191087,40555.479389,40568.221654
2025-10-21T14:57:06.153260+00:00,40568.221654,40575.363996,40559.487177,40557.547568
2025-10-21T14:58:06.153260+00:00,40557.547568,40562.905112,40554.053597,40551.954204
2025-10-21T14:59:06.153260+00:00,40551.954204,40560.654831,40541.518840,40561.437023
2025-10-21T15:00:06.153260+00:00,40561.437023,40579.558076,40544.016187,40536.996702
2025-10-21T15:01:06.153260+00:00,40536.996702,40563.571584,40510.312040,40575.400311
2025-10-21T15:02:06.153260+00:00,40575.400311,40586.316194,40562.913495,40560.590347
2025-10-21T15:03:06.153260+00:00,40560.590347,40572.975175,40548.666188,40577.213502
2025-10-21T15:04:06.153260+00:00,40577.213502,40587.607267,40564.532635,40591.703568
2025-10-21T15:05:06.153260+00:00,40591.703568,40601.263855,40582.648102,40603.169675
2025-10-21T15:06:06.153260+00:00,40603.169675,40604.527596,40601.455859,40601.602015
2025-10-21T15:07:06.153260+00:00,40601.602015,40611.356936,40594.280511,40610.162588
2025-10-21T15:08:06.153260+00:00,40610.162588,40616.845244,40600.445454,40601.890978
2025-10-21T15:09:06.153260+00:00,40601.890978,40621.230333,40586.403471,40577.895499
2025-10-21T15:10:06.153260+00:00,40577.895499,40598.060514,40559.717944,40607.284483
2025-10-21T15:11:06.153260+00:00,40607.284483,40615.811503,40597.887033,40621.341857
2025-10-21T15:12:06.153260+00:00,40621.341857,40638.593681,40603.987623,40595.318963
2025-10-21T15:13:06.153260+00:00,40595.318963,40614.106164,40577.017359,40624.060254
2025-10-21T15:14:06.153260+00:00,40624.060254,40637.578998,40611.159890,40602.981423
2025-10-21T15:15:06.153260+00:00,40602.981423,40618.148553,40586.721981,40623.136922
2025-10-21T15:16:06.153260+00:00,40623.136922,40634.255771,40615.076021,40612.102380
2025-10-21T15:17:06.153260+00:00,40612.102380,40620.931186,40604.622741,40621.291316
2025-10-21T15:18:06.153260+00:00,40621.291316,40643.391992,40600.557094,40650.132140
2025-10-21T15:19:06.153260+00:00,40650.132140,40661.014413,40638.568586,40638.142494
2025-10-21T15:20:06.153260+00:00,40638.142494,40678.194293,40598.823037,40699.133502
2025-10-21T15:21:06.153260+00:00,40699.133502,40704.291853,40698.281836,40698.394550
2025-10-21T15:22:06.153260+00:00,40698.394550,40717.449205,40679.116725,40729.296147
2025-10-21T15:23:06.153260+00:00,40729.296147,40734.339134,40726.337050,40729.621940
2025-10-21T15:24:06.153260+00:00,40729.621940,40761.603413,40698.903823,40780.023028
2025-10-21T15:25:06.153260+00:00,40780.023028,40785.370895,40773.440407,40784.428143
2025-10-21T15:26:06.153260+00:00,40784.428143,40798.120186,40771.854015,40769.158859
2025-10-21T15:27:06.153260+00:00,40769.158859,40775.831629,40765.062328,40764.387375
2025-10-21T15:28:06.153260+00:00,40764.387375,40767.196985,40758.746433,40761.909765
2025-10-21T15:29:06.153260+00:00,40761.909765,40784.807965,40735.623082,40724.480990
2025-10-21T15:30:06.153260+00:00,40724.480990,40744.522483,40703.647296,40693.487916
2025-10-21T15:31:06.153260+00:00,40693.487916,40716.318731,40672.872099,40726.379153
2025-10-21T15:32:06.153260+00:00,40726.379153,40749.798290,40704.147067,40692.167746
2025-10-21T15:33:06.153260+00:00,40692.167746,40695.798739,40687.498938,40687.319155
2025-10-21T15:34:06.153260+00:00,40687.319155,40714.355088,40662.958270,40727.854997
2025-10-21T15:35:06.153260+00:00,40727.854997,40734.149493,40721.015574,40724.505646
2025-10-21T15:36:06.153260+00:00,40724.505646,40743.434992,40707.941996,40697.103908
2025-10-21T15:37:06.153260+00:00,40697.103908,40707.371341,40690.480877,40707.714891
2025-10-21T15:38:06.153260+00:00,40707.714891,40737.706546,40677.456194,40663.980624
2025-10-21T15:39:06.153260+00:00,40663.980624,40683.844636,40645.910546,40636.310265
2025-10-21T15:40:06.153260+00:00,40636.310265,40664.577202,40607.330745,40682.072389
2025-10-21T15:41:06.153260+00:00,40682.072389,40712.980420,40649.159827,40731.836417
2025-10-21T15:42:06.153260+00:00,40731.836417,40733.407080,40730.996080,40732.962819
2025-10-21T15:43:06.153260+00:00,40732.962819,40744.572682,40718.593017,40751.433458
2025-10-21T15:44:06.153260+00:00,40751.433458,40767.782584,40736.007856,40773.546851
2025-10-21T15:45:06.153260+00:00,40773.546851,40782.552319,40766.498778,40763.634414
2025-10-21T15:46:06.153260+00:00,40763.634414,40775.800805,40752.835766,40746.842042
2025-10-21T15:47:06.153260+00:00,40746.842042,40766.061723,40728.872374,40720.771620
2025-10-21T15:48:06.153260+00:00,40720.771620,40746.098821,40693.071942,40761.742247
2025-10-21T15:49:06.153260+00:00,40761.742247,40808.827416,40713.166679,40686.844750
2025-10-21T15:50:06.153260+00:00,40686.844750,40714.642902,40660.086278,40648.747351
2025-10-21T15:51:06.153260+00:00,40648.747351,40662.330720,40634.837176,40671.141978
2025-10-21T15:52:06.153260+00:00,40671.141978,40707.646621,40636.113272,40727.233158
2025-10-21T15:53:06.153260+00:00,40727.233158,40738.317351,40715.904765,40739.354607
2025-10-21T15:54:06.153260+00:00,40739.354607,40770.452751,40706.592607,40788.172127
2025-10-21T15:55:06.153260+00:00,40788.172127,40799.346291,40779.587874,40799.478862
2025-10-21T15:56:06.153260+00:00,40799.478862,40816.370425,40783.634804,40822.833178
2025-10-21T15:57:06.153260+00:00,40822.833178,40829.677868,40813.605923,40833.658726
2025-10-21T15:58:06.153260+00:00,40833.658726,40870.969901,40797.240028,40779.523238
2025-10-21T15:59:06.153260+00:00,40779.523238,40804.263625,40756.884390,40746.491676
2025-10-21T16:00:06.153260+00:00,40746.491676,40759.883025,40732.886039,40729.563153
2025-10-21T16:01:06.153260+00:00,40729.563153,40748.858239,40707.791664,40758.909426
2025-10-21T16:02:06.153260+00:00,40758.909426,40764.074518,40753.534535,40756.379541
2025-10-21T16:03:06.153260+00:00,40756.379541,40771.186999,40744.851296,40739.819074
2025-10-21T16:04:06.153260+00:00,40739.819074,40741.742385,40738.911745,40739.347503
2025-10-21T16:05:06.153260+00:00,40739.347503,40763.056728,40717.166822,40770.940988
2025-10-21T16:06:06.153260+00:00,40770.940988,40790.844620,40750.741394,40797.615942
2025-10-21T16:07:06.153260+00:00,40797.615942,40805.067210,40789.453681,40788.832698
2025-10-21T16:08:06.153260+00:00,40788.832698,40799.122062,40779.569701,40801.170192
2025-10-21T16:09:06.153260+00:00,40801.170192,40837.918729,40767.982909,40747.863481
2025-10-21T16:10:06.153260+00:00,40747.863481,40783.543637,40711.467518,40805.780724
2025-10-21T16:11:06.153260+00:00,40805.780724,40813.571001,40797.342521,40797.705896
2025-10-21T16:12:06.153260+00:00,40797.705896,40801.619311,40795.470866,40797.152531
2025-10-21T16:13:06.153260+00:00,40797.152531,40804.573365,40793.218489,40801.724955
2025-10-21T16:14:06.153260+00:00,40801.724955,40812.334043,40791.317570,40791.587433
2025-10-21T16:15:06.153260+00:00,40791.587433,40802.784806,40781.151205,40778.237314
2025-10-21T16:16:06.153260+00:00,40778.237314,40786.611588,40768.866452,40791.135685
2025-10-21T16:17:06.153260+00:00,40791.135685,40818.982087,40763.626947,40750.415627
2025-10-21T16:18:06.153260+00:00,40750.415627,40782.258396,40718.188141,40800.190779
2025-10-21T16:19:06.153260+00:00,40800.190779,40838.660450,40758.424463,40862.345923
2025-10-21T16:20:06.153260+00:00,40862.345923,40867.689620,40857.374516,40855.667724
2025-10-21T16:21:06.153260+00:00,40855.667724,40868.554613,40840.397549,40877.137513
2025-10-21T16:22:06.153260+00:00,40877.137513,40882.604408,40871.663638,40872.657034
2025-10-21T16:23:06.153260+00:00,40872.657034,40903.185888,40842.447683,40919.280450
2025-10-21T16:24:06.153260+00:00,40919.280450,40950.413994,40887.037952,40873.651585
2025-10-21T16:25:06.153260+00:00,40873.651585,40883.947509,40863.291354,40886.814772
2025-10-21T16:26:06.153260+00:00,40886.814772,40903.129771,40874.296427,40867.415314
2025-10-21T16:27:06.153260+00:00,40867.415314,40908.534651,40827.018778,40801.350212
2025-10-21T16:28:06.153260+00:00,40801.350212,40808.670627,40793.393918,40790.528661
2025-10-21T16:29:06.153260+00:00,40790.528661,40794.569372,40788.413616,40791.326270
2025-10-21T16:30:06.153260+00:00,40791.326270,40805.754498,40774.871122,40812.303052
2025-10-21T16:31:06.153260+00:00,40812.303052,40838.470479,40783.984394,40851.766173
2025-10-21T16:32:06.153260+00:00,40851.766173,40868.277817,40835.648746,40831.320750
2025-10-21T16:33:06.153260+00:00,40831.320750,40844.335184,40822.666317,40844.977333
2025-10-21T16:34:06.153260+00:00,40844.977333,40865.615500,40821.422599,40876.482332
2025-10-21T16:35:06.153260+00:00,40876.482332,40881.421621,40868.408923,40870.482022
2025-10-21T16:36:06.153260+00:00,40870.482022,40881.058814,40861.626490,40856.876027
2025-10-21T16:37:06.153260+00:00,40856.876027,40885.027403,40827.119583,40810.737424
2025-10-21T16:38:06.153260+00:00,40810.737424,40824.144851,40795.689599,40827.546121
2025-10-21T16:39:06.153260+00:00,40827.546121,40832.707230,40823.249873,40823.597662
2025-10-21T16:40:06.153260+00:00,40823.597662,40841.349851,40809.444567,40845.728572
2025-10-21T16:41:06.153260+00:00,40845.728572,40876.779153,40813.881140,40800.214045
2025-10-21T16:42:06.153260+00:00,40800.214045,40804.837371,40796.108347,40806.046821
2025-10-21T16:43:06.153260+00:00,40806.046821,40827.493597,40785.704902,40777.548756
2025-10-21T16:44:06.153260+00:00,40777.548756,40820.919611,40734.608259,40713.038116
2025-10-21T16:45:06.153260+00:00,40713.038116,40732.665991,40695.314108,40740.841512
2025-10-21T16:46:06.153260+00:00,40740.841512,40754.832902,40727.633836,40758.079423
2025-10-21T16:47:06.153260+00:00,40758.079423,40790.180408,40725.872288,40710.844208
2025-10-21T16:48:06.153260+00:00,40710.844208,40718.532809,40701.925829,40700.540004
2025-10-21T16:49:06.153260+00:00,40700.540004,40733.866650,40670.825693,40651.833408
2025-10-21T16:50:06.153260+00:00,40651.833408,40680.418646,40620.673846,40695.438818
2025-10-21T16:51:06.153260+00:00,40695.438818,40696.457931,40690.816498,40696.404164
2025-10-21T16:52:06.153260+00:00,40696.404164,40717.686429,40676.133807,40667.942695
2025-10-21T16:53:06.153260+00:00,40667.942695,40678.601481,40655.550942,40682.809825
2025-10-21T16:54:06.153260+00:00,40682.809825,40698.779737,40665.534539,40660.607524
2025-10-21T16:55:06.153260+00:00,40660.607524,40679.446616,40641.884243,40635.261245
2025-10-21T16:56:06.153260+00:00,40635.261245,40666.472891,40603.777856,40685.758557
2025-10-21T16:57:06.153260+00:00,40685.758557,40695.439945,40679.828530,40677.818821
2025-10-21T16:58:06.153260+00:00,40677.818821,40684.362764,40670.445159,40682.334735
2025-10-21T16:59:06.153260+00:00,40682.334735,40692.176245,40671.086374,40666.760017
2025-10-21T17:00:06.153260+00:00,40666.760017,40685.023289,40647.518445,40696.465067
2025-10-21T17:01:06.153260+00:00,40696.465067,40725.552552,40664.024832,40648.116006
2025-10-21T17:02:06.153260+00:00,40648.116006,40665.858448,40628.516487,40675.975975
2025-10-21T17:03:06.153260+00:00,40675.975975,40727.135532,40624.382704,40756.881392
2025-10-21T17:04:06.153260+00:00,40756.881392,40787.600616,40725.448415,40707.349172
2025-10-21T17:05:06.153260+00:00,40707.349172,40751.984152,40661.298614,40637.607796
2025-10-21T17:06:06.153260+00:00,40637.607796,40663.545577,40611.714019,40601.969319
2025-10-21T17:07:06.153260+00:00,40601.969319,40617.315832,40586.898644,40620.763290
2025-10-21T17:08:06.153260+00:00,40620.763290,40634.005811,40606.010107,40637.567580
2025-10-21T17:09:06.153260+00:00,40637.567580,40643.795338,40628.288408,40644.953914
2025-10-21T17:10:06.153260+00:00,40644.953914,40670.039765,40620.111125,40678.923073
2025-10-21T17:11:06.153260+00:00,40678.923073,40682.919374,40676.935341,40681.611537
2025-10-21T17:12:06.153260+00:00,40681.611537,40689.531565,40672.770939,40693.651391
2025-10-21T17:13:06.153260+00:00,40693.651391,40711.161355,40675.496149,40667.512722
2025-10-21T17:14:06.153260+00:00,40667.512722,40669.215535,40662.355846,40666.510746
2025-10-21T17:15:06.153260+00:00,40666.510746,40674.982408,40655.958023,40656.617024
2025-10-21T17:16:06.153260+00:00,40656.617024,40658.217287,40654.730164,40658.277835
2025-10-21T17:17:06.153260+00:00,40658.277835,40663.902878,40652.950620,40665.945442
2025-10-21T17:18:06.153260+00:00,40665.945442,40682.271284,40650.412402,40642.618228
2025-10-21T17:19:06.153260+00:00,40642.618228,40652.779799,40629.926329,40629.625129
2025-10-21T17:20:06.153260+00:00,40629.625129,40659.419611,40603.234907,40588.154368
2025-10-21T17:21:06.153260+00:00,40588.154368,40622.475569,40555.675714,40639.367383
2025-10-21T17:22:06.153260+00:00,40639.367383,40663.066842,40618.247722,40607.963064
2025-10-21T17:23:06.153260+00:00,40607.963064,40644.811480,40572.328440,40665.209874
2025-10-21T17:24:06.153260+00:00,40665.209874,40672.014521,40657.910699,40659.762318
2025-10-21T17:25:06.153260+00:00,40659.762318,40674.740897,40646.700940,40642.308211
2025-10-21T17:26:06.153260+00:00,40642.308211,40649.707365,40633.536480,40633.643963
2025-10-21T17:27:06.153260+00:00,40633.643963,40644.077100,40619.447737,40649.630503
2025-10-21T17:28:06.153260+00:00,40649.630503,40696.805848,40602.984658,40721.145416
2025-10-21T17:29:06.153260+00:00,40721.145416,40738.123694,40703.129881,40695.629758
2025-10-21T17:30:06.153260+00:00,40695.629758,40710.912032,40680.872522,40718.833411
2025-10-21T17:31:06.153260+00:00,40718.833411,40732.626077,40704.193008,40738.097315
2025-10-21T17:32:06.153260+00:00,40738.097315,40744.000887,40733.608652,40740.906514
2025-10-21T17:33:06.153260+00:00,40740.906514,40764.430411,40716.728985,40708.068970
2025-10-21T17:34:06.153260+00:00,40708.068970,40709.719171,40703.652074,40706.427855
2025-10-21T17:35:06.153260+00:00,40706.427855,40723.379602,40689.064990,40681.155409
2025-10-21T17:36:06.153260+00:00,40681.155409,40689.870177,40673.470196,40671.637038
2025-10-21T17:37:06.153260+00:00,40671.637038,40684.335596,40659.086890,40658.410060
2025-10-21T17:38:06.153260+00:00,40658.410060,40673.117876,40640.649442,40679.714526
2025-10-21T17:39:06.153260+00:00,40679.714526,40688.732372,40672.965421,40672.174044
2025-10-21T17:40:06.153260+00:00,40672.174044,40696.150769,40646.423187,40635.381077
2025-10-21T17:41:06.153260+00:00,40635.381077,40637.935577,40633.924103,40633.807779
2025-10-21T17:42:06.153260+00:00,40633.807779,40639.495095,40627.456030,40626.538084
2025-10-21T17:43:06.153260+00:00,40626.538084,40648.709722,40605.158103,40597.834789
2025-10-21T17:44:06.153260+00:00,40597.834789,40614.340275,40580.601229,40621.456966
2025-10-21T17:45:06.153260+00:00,40621.456966,40672.012809,40571.293432,40701.216413
2025-10-21T17:46:06.153260+00:00,40701.216413,40714.926091,40688.393128,40716.722606
2025-10-21T17:47:06.153260+00:00,40716.722606,40761.071686,40675.857221,40783.801529
2025-10-21T17:48:06.153260+00:00,40783.801529,40796.405227,40772.169368,40765.626384
2025-10-21T17:49:06.153260+00:00,40765.626384,40770.772549,40760.639944,40771.025474
2025-10-21T17:50:06.153260+00:00,40771.025474,40779.000832,40766.340205,40778.734670
2025-10-21T17:51:06.153260+00:00,40778.734670,40797.362587,40755.731477,40748.122602
2025-10-21T17:52:06.153260+00:00,40748.122602,40776.176688,40721.838386,40706.255355
2025-10-21T17:53:06.153260+00:00,40706.255355,40722.672935,40690.530965,40681.837567
2025-10-21T17:54:06.153260+00:00,40681.837567,40710.209713,40653.378293,40636.445925
2025-10-21T17:55:06.153260+00:00,40636.445925,40644.941211,40627.591535,40646.089630
2025-10-21T17:56:06.153260+00:00,40646.089630,40655.399622,40633.707833,40630.923420
2025-10-21T17:57:06.153260+00:00,40630.923420,40646.655941,40612.857380,40607.185601
2025-10-21T17:58:06.153260+00:00,40607.185601,40625.334336,40584.964542,40636.083215
2025-10-21T17:59:06.153260+00:00,40636.083215,40653.022055,40620.144420,40658.568746
2025-10-21T18:00:06.153260+00:00,40658.568746,40664.645303,40655.376133,40660.587711
2025-10-21T18:01:06.153260+00:00,40660.587711,40681.369730,40639.267819,40693.113023
2025-10-21T18:02:06.153260+00:00,40693.113023,40706.242870,40677.936207,40711.643007
2025-10-21T18:03:06.153260+00:00,40711.643007,40715.034950,40706.153266,40713.213324
2025-10-21T18:04:06.153260+00:00,40713.213324,40720.976916,40707.352268,40722.500477
2025-10-21T18:05:06.153260+00:00,40722.500477,40736.193448,40712.676019,40738.370159
2025-10-21T18:06:06.153260+00:00,40738.370159,40752.081490,40723.358043,40758.079923
2025-10-21T18:07:06.153260+00:00,40758.079923,40764.663057,40753.512178,40753.796843
2025-10-21T18:08:06.153260+00:00,40753.796843,40774.083544,40732.104960,40723.251346
2025-10-21T18:09:06.153260+00:00,40723.251346,40733.444741,40714.594275,40734.538938
2025-10-21T18:10:06.153260+00:00,40734.538938,40739.569035,40727.849224,40739.734752
2025-10-21T18:11:06.153260+00:00,40739.734752,40757.397880,40718.096099,40768.039025
2025-10-21T18:12:06.153260+00:00,40768.039025,40777.403909,40758.764783,40754.889108
2025-10-21T18:13:06.153260+00:00,40754.889108,40762.270394,40747.364830,40748.091575
2025-10-21T18:14:06.153260+00:00,40748.091575,40763.546609,40730.649801,40770.095622
2025-10-21T18:15:06.153260+00:00,40770.095622,40775.873710,40765.495157,40776.958375
2025-10-21T18:16:06.153260+00:00,40776.958375,40778.686114,40772.143792,40774.668850
2025-10-21T18:17:06.153260+00:00,40774.668850,40791.984635,40755.126169,40750.053077
2025-10-21T18:18:06.153260+00:00,40750.053077,40757.480153,40741.312926,40739.355650
2025-10-21T18:19:06.153260+00:00,40739.355650,40757.705208,40724.200624,40764.422362
2025-10-21T18:20:06.153260+00:00,40764.422362,40769.837842,40757.401955,40759.877180
2025-10-21T18:21:06.153260+00:00,40759.877180,40794.538267,40725.738728,40812.363881
2025-10-21T18:22:06.153260+00:00,40812.363881,40827.372761,40800.770577,40829.520989
2025-10-21T18:23:06.153260+00:00,40829.520989,40901.740000,40754.662232,40709.774732
2025-10-21T18:24:06.153260+00:00,40709.774732,40733.075178,40685.854770,40674.598357
2025-10-21T18:25:06.153260+00:00,40674.598357,40680.042499,40671.112770,40673.803405
2025-10-21T18:26:06.153260+00:00,40673.803405,40679.096170,40669.191188,40667.070282
2025-10-21T18:27:06.153260+00:00,40667.070282,40679.361848,40657.735693,40652.421572
2025-10-21T18:28:06.153260+00:00,40652.421572,40695.380098,40607.066282,40720.069281
2025-10-21T18:29:06.153260+00:00,40720.069281,40747.161178,40694.964234,40759.799493
2025-10-21T18:30:06.153260+00:00,40759.799493,40771.873814,40748.999159,40744.321574
2025-10-21T18:31:06.153260+00:00,40744.321574,40774.511263,40711.007683,40791.814555
2025-10-21T18:32:06.153260+00:00,40791.814555,40803.778508,40783.038043,40804.303551
2025-10-21T18:33:06.153260+00:00,40804.303551,40838.715175,40769.262841,40859.556207
2025-10-21T18:34:06.153260+00:00,40859.556207,40868.936194,40851.115198,40845.833742
2025-10-21T18:35:06.153260+00:00,40845.833742,40870.069971,40817.842402,40885.187700
2025-10-21T18:36:06.153260+00:00,40885.187700,40894.628844,40874.660308,40894.670869
2025-10-21T18:37:06.153260+00:00,40894.670869,40911.816344,40878.504833,40915.848861
2025-10-21T18:38:06.153260+00:00,40915.848861,40934.354381,40897.142798,40944.351775
2025-10-21T18:39:06.153260+00:00,40944.351775,40975.681058,40916.795617,40989.004077
2025-10-21T18:40:06.153260+00:00,40989.004077,41012.422960,40968.083998,41021.028368
2025-10-21T18:41:06.153260+00:00,41021.028368,41022.047793,41020.206707,41020.181438
2025-10-21T18:42:06.153260+00:00,41020.181438,41029.583681,41010.688049,41009.750725
2025-10-21T18:43:06.153260+00:00,41009.750725,41022.051380,40992.982334,41029.568004
2025-10-21T18:44:06.153260+00:00,41029.568004,41044.254232,41019.593349,41045.988220
2025-10-21T18:45:06.153260+00:00,41045.988220,41052.674973,41041.192397,41051.030039
2025-10-21T18:46:06.153260+00:00,41051.030039,41061.376623,41039.820057,41063.394907
2025-10-21T18:47:06.153260+00:00,41063.394907,41065.027889,41059.124824,41061.646878
2025-10-21T18:48:06.153260+00:00,41061.646878,41078.464905,41042.251072,41088.074411
2025-10-21T18:49:06.153260+00:00,41088.074411,41099.053468,41079.788835,41077.410898
2025-10-21T18:50:06.153260+00:00,41077.410898,41079.040274,41074.449010,41076.874861
2025-10-21T18:51:06.153260+00:00,41076.874861,41099.890879,41053.358986,41045.664945
2025-10-21T18:52:06.153260+00:00,41045.664945,41065.723219,41025.290997,41073.128142
2025-10-21T18:53:06.153260+00:00,41073.128142,41097.715866,41047.610268,41034.476370
2025-10-21T18:54:06.153260+00:00,41034.476370,41036.460721,41031.036745,41031.617016
2025-10-21T18:55:06.153260+00:00,41031.617016,41039.929365,41023.296005,41040.506030
2025-10-21T18:56:06.153260+00:00,41040.506030,41054.053025,41027.690316,41023.939462
2025-10-21T18:57:06.153260+00:00,41023.939462,41043.877004,41000.889630,40990.924206
2025-10-21T18:58:06.153260+00:00,40990.924206,40995.723154,40985.850061,40995.270217
2025-10-21T18:59:06.153260+00:00,40995.270217,41001.542642,40988.954932,40985.240867
2025-10-21T19:00:06.153260+00:00,40985.240867,40989.199425,40981.564063,40991.075199
2025-10-21T19:01:06.153260+00:00,40991.075199,41000.916599,40980.863178,41006.369914
2025-10-21T19:02:06.153260+00:00,41006.369914,41010.497971,41003.749282,41003.527400
2025-10-21T19:03:06.153260+00:00,41003.527400,41046.047848,40963.871896,40939.563044
2025-10-21T19:04:06.153260+00:00,40939.563044,40948.394452,40929.556361,40928.545775
2025-10-21T19:05:06.153260+00:00,40928.545775,40947.782266,40904.954964,40897.165037
2025-10-21T19:06:06.153260+00:00,40897.165037,40927.533925,40862.242621,40947.571681
2025-10-21T19:07:06.153260+00:00,40947.571681,40971.057936,40923.887665,40985.327994
2025-10-21T19:08:06.153260+00:00,40985.327994,41020.086050,40952.320643,40931.634365
2025-10-21T19:09:06.153260+00:00,40931.634365,40954.364771,40911.268022,40963.529388
2025-10-21T19:10:06.153260+00:00,40963.529388,40980.095433,40947.545898,40984.817247
2025-10-21T19:11:06.153260+00:00,40984.817247,40993.245635,40976.639227,40991.600651
2025-10-21T19:12:06.153260+00:00,40991.600651,41010.922882,40975.715296,41016.303443
2025-10-21T19:13:06.153260+00:00,41016.303443,41033.231769,40997.276760,41040.007864
2025-10-21T19:14:06.153260+00:00,41040.007864,41062.873753,41015.787275,41004.771557
2025-10-21T19:15:06.153260+00:00,41004.771557,41033.234202,40978.136620,41044.688588
2025-10-21T19:16:06.153260+00:00,41044.688588,41045.844731,41042.014469,41043.289667
2025-10-21T19:17:06.153260+00:00,41043.289667,41066.333030,41024.376955,41073.662900
2025-10-21T19:18:06.153260+00:00,41073.662900,41108.740474,41035.142748,41016.842635
2025-10-21T19:19:06.153260+00:00,41016.842635,41026.757706,41007.792680,41001.842821
2025-10-21T19:20:06.153260+00:00,41001.842821,41018.434027,40981.405710,41028.520564
2025-10-21T19:21:06.153260+00:00,41028.520564,41040.682658,41015.353697,41048.033279
2025-10-21T19:22:06.153260+00:00,41048.033279,41051.793811,41041.891387,41050.573742
2025-10-21T19:23:06.153260+00:00,41050.573742,41071.367970,41030.696585,41081.117852
2025-10-21T19:24:06.153260+00:00,41081.117852,41107.308440,41052.982836,41121.469354
2025-10-21T19:25:06.153260+00:00,41121.469354,41125.752289,41116.935825,41125.899130
2025-10-21T19:26:06.153260+00:00,41125.899130,41144.316039,41105.092861,41152.452258
2025-10-21T19:27:06.153260+00:00,41152.452258,41168.148823,41134.541402,41127.860453
2025-10-21T19:28:06.153260+00:00,41127.860453,41170.980786,41086.290983,41192.484796
2025-10-21T19:29:06.153260+00:00,41192.484796,41207.773958,41177.744765,41169.297903
2025-10-21T19:30:06.153260+00:00,41169.297903,41195.453968,41141.759257,41126.535892
2025-10-21T19:31:06.153260+00:00,41126.535892,41158.796446,41093.765683,41073.797298
2025-10-21T19:32:06.153260+00:00,41073.797298,41087.443996,41061.084029,41057.155883
2025-10-21T19:33:06.153260+00:00,41057.155883,41058.796398,41052.565188,41056.716290
2025-10-21T19:34:06.153260+00:00,41056.716290,41086.466668,41027.502570,41102.528429
2025-10-21T19:35:06.153260+00:00,41102.528429,41116.616868,41085.115466,41125.091202
2025-10-21T19:36:06.153260+00:00,41125.091202,41166.688133,41083.815094,41187.177958
2025-10-21T19:37:06.153260+00:00,41187.177958,41201.530615,41172.304080,41204.886717
2025-10-21T19:38:06.153260+00:00,41204.886717,41219.412537,41193.386747,41187.672820
2025-10-21T19:39:06.153260+00:00,41187.672820,41201.184344,41173.901532,41169.600163
2025-10-21T19:40:06.153260+00:00,41169.600163,41182.329308,41153.091253,41149.340549
2025-10-21T19:41:06.153260+00:00,41149.340549,41169.625376,41126.557767,41182.479354
2025-10-21T19:42:06.153260+00:00,41182.479354,41202.268539,41165.102546,41210.111997
2025-10-21T19:43:06.153260+00:00,41210.111997,41234.500167,41183.885353,41171.969775
2025-10-21T19:44:06.153260+00:00,41171.969775,41225.364870,41120.194770,41087.803885
2025-10-21T19:45:06.153260+00:00,41087.803885,41124.730368,41050.661246,41142.008057
2025-10-21T19:46:06.153260+00:00,41142.008057,41151.447955,41131.820276,41150.963211
2025-10-21T19:47:06.153260+00:00,41150.963211,41177.033989,41125.803415,41190.671049
2025-10-21T19:48:06.153260+00:00,41190.671049,41216.585958,41162.096457,41149.443749
2025-10-21T19:49:06.153260+00:00,41149.443749,41154.753208,41143.991949,41152.243485
2025-10-21T19:50:06.153260+00:00,41152.243485,41180.208719,41123.537885,41108.593178
2025-10-21T19:51:06.153260+00:00,41108.593178,41112.738243,41106.372637,41108.514014
2025-10-21T19:52:06.153260+00:00,41108.514014,41118.485391,41097.260233,41097.597550
2025-10-21T19:53:06.153260+00:00,41097.597550,41119.166595,41073.006330,41133.011982
2025-10-21T19:54:06.153260+00:00,41133.011982,41138.864588,41129.289145,41130.887238
